"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"C030006K11Rik","OK",4.40487846988793e-213,31.1322886724632,0.0675171588084504,"C030006K11Rik",1.58255457899397e-212,"4","1",-1.64933793781995,-1.18972819107116
"Foxred2","OK",6.97782806737517e-34,12.0770992832031,0.025643551519124,"Foxred2",1.46910221869181e-33,"4","1",-4.24987237690686,-1.80681913154663
"Eif3d","OK",0,88.6647707443516,0.192446847454777,"Eif3d",0,"4","1",-2.34372537373303,-1.57905047195495
"AL589670.1","OK",2.11309950174778e-156,26.6177833086932,0.0577157702741699,"AL589670.1",6.73580687856902e-156,"4","1",-1.34382038353681,-1.48758642929138
"AL589670.3","OK",2.5900642996498e-11,6.56566462861284,0.0134204390150384,"AL589670.3",4.47234113855465e-11,"4","1",-3.44710843800305,-1.70413415687622
"Ankrd54","OK",3.85394100131404e-252,33.8957003753625,0.0735115346329531,"Ankrd54",1.48339457330156e-251,"4","1",-1.48260026215314,-1.29520623939575
"Kdelr3","OK",0,69.1972944344465,0.150043664467184,"Kdelr3",0,"4","1",-3.86379449604749,-1.54200165527404
"Fam83f","OK",6.78321895627406e-35,12.2673233206712,0.026532516190799,"Fam83f",1.43622031320972e-34,"4","1",-3.10159366368054,-1.75426118629516
"Sgsm3","OK",4.36917293360405e-69,17.5281386847708,0.0379596838140238,"Sgsm3",1.08806820837989e-68,"4","1",-2.24876849888562,-1.45673530357421
"Rangap1","OK",1.65784789160333e-305,37.3428209434677,0.0809948454975602,"Rangap1",6.93129692852327e-305,"4","1",-2.19651406048535,-1.17768566864074
"Pmm1","OK",0,165.127201495756,0.357910069159843,"Pmm1",0,"4","1",-4.06178205250501,-1.57088654296936
"Desi1","OK",0,57.4762771862074,0.124720979382352,"Desi1",0,"4","1",-3.54065459011792,-1.61128013389648
"Ccdc134","OK",5.67131679467809e-65,16.9810561764391,0.0367460624595243,"Ccdc134",1.38953609281823e-64,"4","1",-3.4328257346034,-2.71346681373657
"Rrp7a","OK",0,37.7810605343097,0.0819471758199834,"Rrp7a",0,"4","1",-1.62600629566907,-1.57898895996154
"Arfgap3","OK",0,55.7412655258646,0.120929577167444,"Arfgap3",0,"4","1",-3.80951373814343,-1.77441709297241
"Ttll12","OK",4.42890975735046e-97,20.8759566179517,0.0452243153334689,"Ttll12",1.20518885121437e-96,"4","1",-2.59158056019544,-1.40315883415283
"Prr5","OK",6.0117811591945e-17,8.28287597711884,0.0179019435707108,"Prr5",1.10692769409201e-16,"4","1",-1.79793017147779,-1.85275237815918
"Fam118a","OK",2.12131242539867e-26,10.5669057236204,0.022850376344329,"Fam118a",4.24567271347751e-26,"4","1",-3.13974349735974,-2.13280980842651
"Atxn10","OK",0,128.694257128227,0.279368610170379,"Atxn10",0,"4","1",-1.45151095627545,-1.21685760276855
"Cdpf1","OK",1.01123592545519e-164,27.3270792684933,0.0592577594560555,"Cdpf1",3.28914627165142e-164,"4","1",-2.01716320751905,-2.20018403785766
"Alg12","OK",6.79031879288838e-141,25.2428190466515,0.0547095677938845,"Alg12",2.0880605029787e-140,"4","1",-3.09130995510816,-2.10479038017334
"Creld2","OK",0,164.914681740708,0.358013145175448,"Creld2",0,"4","1",-3.47512405155896,-2.68995778816284
"Pim3","OK",0,55.9665162393928,0.121431089243227,"Pim3",0,"4","1",-2.1248399519801,-1.13751786010803
"Trabd","OK",0,182.527855635966,0.396250341440815,"Trabd",0,"4","1",-3.75858657597302,-1.79932515876831
"Hdac10","OK",4.80249858726723e-10,6.11583948094201,0.0131915496710522,"Hdac10",8.13764081086982e-10,"4","1",-2.15869992016553,-0.900723865204464
"Adm2","OK",0,50.5844682092852,0.10968477326889,"Adm2",0,"4","1",-3.64613645313977,-1.42355411308349
"Lmf2","OK",2.40736175370228e-228,32.2402777574578,0.0699101909145479,"Lmf2",8.8694407674874e-228,"4","1",-1.39510374306439,-1.16391413467468
"Ncaph2","OK",3.90384443300606e-238,32.9314137190219,0.0714165095249863,"Ncaph2",1.46578309843058e-237,"4","1",-2.30801837681531,-1.18821327941955
"Arsa","OK",8.98035052401289e-145,25.5936318881934,0.0554771505607113,"Arsa",2.7844174641734e-144,"4","1",-1.38662140606641,-1.13457291381897
"Cpne8","OK",0,60.207092513841,0.130643311276131,"Cpne8",0,"4","1",-2.19265382527112,-1.6516634728247
"Kansl2","OK",0,43.5216447082497,0.0944084842043177,"Kansl2",0,"4","1",-2.20308273075818,-1.03558199661316
"Fkbp11","OK",0,42.4950494025363,0.0922083214923794,"Fkbp11",0,"4","1",-3.54254000424146,-2.17906968849243
"Mcrs1","OK",3.09950454111466e-73,18.063311236743,0.0391242987084646,"Mcrs1",7.8359524968652e-73,"4","1",-1.68074720143079,-1.45568268554748
"Letmd1","OK",1.83874549087338e-29,11.2091399882331,0.0242559767845716,"Letmd1",3.76420803696095e-29,"4","1",-1.82725756405591,-1.18247001426757
"Soat2","OK",0,54.2772433612097,0.117745753528039,"Soat2",0,"4","1",-3.23823707340955,-1.3068696762854
"Prr13","OK",0,44.1221760368908,0.0957313458892058,"Prr13",0,"4","1",-1.90239994763135,-1.67722862022461
"Tarbp2","OK",7.22850534712129e-278,35.5991173109787,0.077207036907746,"Tarbp2",2.89423536540213e-277,"4","1",-1.96744315861463,-1.70318715828003
"Smug1","OK",1.00227524230435e-07,5.19891510228802,0.0112046608459641,"Smug1",1.64220097709897e-07,"4","1",-1.34035699604749,-1.34976713913025
"Cluap1","OK",3.38633482416501e-50,14.851798789914,0.032150144936188,"Cluap1",7.76429874467761e-50,"4","1",-2.29931776760816,-1.77941816108764
"Adcy9","OK",1.42591665812505e-19,8.97429068448025,0.01937908217422,"Adcy9",2.69578296760642e-19,"4","1",-3.3551136755824,-1.77594392555297
"Parn","OK",3.51272625237674e-104,21.6433222139197,0.0468854363541076,"Parn",9.77934308960189e-104,"4","1",-3.57174031971692,-1.83486860054077
"Bfar","OK",0,51.740417760962,0.112252400020884,"Bfar",0,"4","1",-3.21807711361646,-1.86284559028686
"Pdxdc1","OK",0,48.3570051961019,0.104916652278674,"Pdxdc1",0,"4","1",-2.46082489727735,-0.983551671677242
"Nde1","OK",5.80855069582467e-22,9.56140299419134,0.0206836194857758,"Nde1",1.12124492708644e-21,"4","1",-1.46574537991284,-1.49349515693725
"Sdf2l1","OK",0,120.119446215436,0.260749978904752,"Sdf2l1",0,"4","1",-3.55277602909802,-2.19738309639038
"Ydjc","OK",3.21398899751041e-26,10.5278591065936,0.0226510100072496,"Ydjc",6.41667145392209e-26,"4","1",-3.46972673176526,-1.27508633392395
"Lztr1","OK",4.17142541600868e-123,23.5673128288673,0.0510694196409812,"Lztr1",1.22802596829012e-122,"4","1",-2.46116726635694,-1.63645570533813
"Trmt2a","OK",3.42776143846361e-89,19.9890747265623,0.0433120694568248,"Trmt2a",9.11709573365352e-89,"4","1",-2.33180635212659,-1.2270185257727
"Sept5","OK",6.91946749478017e-07,4.82731038096065,0.0104081695385669,"Sept5",1.11478288742e-06,"4","1",-3.44478385685681,-2.70407884376587
"Eif2b5","OK",0,66.0359213609631,0.143303019401122,"Eif2b5",0,"4","1",-2.19603483914136,-1.63536947029174
"Abcf3","OK",0,61.9241225576064,0.13437204174183,"Abcf3",0,"4","1",-2.32540171383618,-1.70888297813476
"Camk2n2","OK",7.49897979038249e-15,7.68754969757763,0.0165555539393031,"Camk2n2",1.34946409075785e-14,"4","1",-3.49866430996655,-1.60321944015564
"Psmd2","OK",0,120.183177330053,0.260879577985825,"Psmd2",0,"4","1",-2.27127974270581,-1.33188526886047
"Etv5","OK",2.24483992890343e-10,6.23597667988746,0.0134453092480618,"Etv5",3.8236640985535e-10,"4","1",-3.25544374226331,-1.36914580123962
"Adprh","OK",3.35397436936063e-300,37.0144406051761,0.0802713211466458,"Adprh",1.3882482242494e-299,"4","1",-2.04582779644727,-1.66337030189575
"Tmem39a","OK",0,58.7597898073503,0.127497547278464,"Tmem39a",0,"4","1",-2.27527301548718,-1.27631299751342
"Igsf11","OK",0,39.7968218470255,0.0862695387252845,"Igsf11",0,"4","1",-3.88755052326917,-1.73344056861938
"Drd3","OK",1.11283741907512e-10,6.34490172040009,0.0124495561837653,"Drd3",1.90482660550582e-10,"4","1",-3.98962896107434,-1.75483625190796
"Qtrt2","OK",5.79707624045281e-05,3.8545524538119,0.00827759783378718,"Qtrt2",8.93288407406059e-05,"4","1",-2.85169832943677,-0.755191018753658
"Nepro","OK",0.000360449100197097,3.38150538421963,0.00725577138510547,"Nepro",0.000543564763539033,"4","1",-1.89933746098279,-1.30164044158996
"Slc35a5","OK",1.02230091509376e-52,15.235847002162,0.0329986598821603,"Slc35a5",2.3752413831663e-52,"4","1",-1.38154714344739,-1.3496877457434
"Gm15638","OK",8.35636543659947e-24,9.99085888019931,0.0216071964305546,"Gm15638",1.63739881822268e-23,"4","1",-2.5186228060603,-2.28889768379272
"Ift57","OK",0.00227065426492408,2.83788820620294,0.00604318660134783,"Ift57",0.0033266311599036,"4","1",-3.8829399847865,-1.15073173301757
"Cep97","OK",2.325972399694e-06,4.57990171657336,0.00984304972249278,"Cep97",3.70679928034438e-06,"4","1",-2.64370291470288,-1.30711763160766
"Cmss1","OK",7.65181557671547e-33,11.8785292247969,0.0257152183979742,"Cmss1",1.60001050876107e-32,"4","1",-2.13507716892957,-1.82905690925659
"Cpox","OK",0,76.9718966135927,0.167035644265574,"Cpox",0,"4","1",-3.12893717526197,-1.74322431343139
"Crybg3","OK",0.0034315677256682,2.70341327779661,0.00564656735417348,"Crybg3",0.00498974304995386,"4","1",-4.07912891148328,-1.30548017280639
"Hspa13","OK",0,92.0736850672269,0.199831988354917,"Hspa13",0,"4","1",-3.4526786112666,-1.90613429802002
"App","OK",0,94.8738357355476,0.205910646351627,"App",0,"4","1",-3.22890537022351,-1.42174570816101
"Donson","OK",6.9424104727764e-11,6.41715097748774,0.0138424506757102,"Donson",1.19178305707319e-10,"4","1",-1.43303840397595,-0.98153012054504
"Wrb","OK",6.69919928699881e-05,3.81901800205496,0.00820314327236549,"Wrb",0.000103002037602531,"4","1",-2.72736613987683,-1.81330030220092
"Tmem181a","OK",5.41529711040446e-170,27.7671084033689,0.0601689906437545,"Tmem181a",1.78218637505858e-169,"4","1",-3.51192896603345,-1.86763828056396
"Dynlt1c","OK",0.00129985816351666,3.01148688504303,0.00645823393095465,"Dynlt1c",0.00192348881116038,"4","1",-3.39188115833997,-0.778450658493648
"Rsph3b","OK",0,41.9237429305566,0.0909526882512028,"Rsph3b",0,"4","1",-2.39027755497693,-2.21666066902221
"Rsph3a","OK",0,44.446974452265,0.0964340660566442,"Rsph3a",0,"4","1",-2.50938909291028,-2.2667176033789
"Pacrg","OK",0.00153302060367022,2.96103798658531,0.00632921503729203,"Pacrg",0.0022617441469323,"4","1",-3.79962365864514,-1.94417732017578
"Phf10","OK",1.89226760640035e-34,12.1839592885651,0.0263747583887543,"Phf10",3.99658394663992e-34,"4","1",-2.83929078816175,-1.61994951026977
"AC154200.1","OK",2.85186004430863e-27,10.7535282974752,0.0218188247825987,"AC154200.1",5.7453393977046e-27,"4","1",-4.23389261006116,-1.81289260643066
"Ppp2r1a","OK",0,91.0472401207581,0.19761300066864,"Ppp2r1a",0,"4","1",-1.3132367634654,-1.54119913833679
"Zfp51","OK",3.39302380057211e-27,10.7374952967753,0.0232203896667826,"Zfp51",6.83197157636877e-27,"4","1",-1.81996839283704,-1.17154972808899
"Zfp948","OK",1.09090783874103e-06,4.73581032896074,0.0102031275931848,"Zfp948",1.74889943639139e-06,"4","1",-2.39781277416944,-1.46800821083129
"Thoc6","OK",5.29732429269758e-52,15.12794881436,0.0327611895623422,"Thoc6",1.225961337215e-51,"4","1",-1.39016072987317,-1.56976907508911
"Pkmyt1","OK",1.86781678631306e-18,8.68656496370686,0.0187556696701781,"Pkmyt1",3.50012921813317e-18,"4","1",-3.3232213759303,-2.60122602241577
"E4f1","OK",8.33243845605155e-13,7.05987806841688,0.0152325686608818,"E4f1",1.46369316132154e-12,"4","1",-1.97993462322949,-1.07288782852233
"Tbl3","OK",5.8507179126076e-303,37.1855116723891,0.0806495982845891,"Tbl3",2.43549444647884e-302,"4","1",-1.87002008198499,-1.48114245193542
"Hmga1","OK",8.37762735260425e-115,22.7432008367049,0.0492917904679463,"Hmga1",2.40980634360719e-114,"4","1",-3.37156098126172,-0.876876285248409
"Wdr4","OK",4.52431035178869e-245,33.4124265046519,0.0724493203032626,"Wdr4",1.72238528001138e-244,"4","1",-2.18370812176465,-1.43858187454284
"Wdr46","OK",1.81896994507124e-214,31.2343867861022,0.0677312465880698,"Wdr46",6.54581410716922e-214,"4","1",-2.09422438381909,-1.50342648284973
"Slc39a7","OK",0,123.395705619856,0.267851447359779,"Slc39a7",0,"4","1",-3.14396589039563,-1.73827665107788
"Rxrb","OK",6.9510041295994e-82,19.1311328541263,0.0414397833725315,"Rxrb",1.81047486448838e-81,"4","1",-2.48406045674085,-1.02695315139831
"Ppt2","OK",0,116.551038397543,0.252989985695612,"Ppt2",0,"4","1",-2.34411852596997,-1.85683553474487
"Atf6b","OK",0,52.8528877016394,0.114655276673217,"Atf6b",0,"4","1",-3.3554262423396,-1.90828197258056
"Dxo","OK",0,71.4930508998927,0.15515355051356,"Dxo",0,"4","1",-2.83167665241956,-1.90074126976074
"Vars","OK",0,39.9747315613856,0.0866941262735448,"Vars",0,"4","1",-3.32755058048963,-0.857622554474483
"Nfkbil1","OK",0,43.8624637049328,0.0951490119445039,"Nfkbil1",0,"4","1",-1.47459690808057,-1.07415550010742
"H2-Q6","OK",0,60.0362013858907,0.130263733758527,"H2-Q6",0,"4","1",-1.35829942463635,-1.01780503051818
"Ddr1","OK",1.00317588479108e-201,30.2815411890572,0.0656356606769093,"Ddr1",3.52480258717122e-201,"4","1",-2.77801363705396,-0.678148439102779
"Tubb5","OK",0,123.283442716612,0.267624026005417,"Tubb5",0,"4","1",-2.26638405560254,-1.68741958396972
"Dhx16","OK",2.81507143166849e-92,20.3405449115169,0.0440709518101095,"Dhx16",7.55038325703767e-92,"4","1",-1.53841691254376,-0.979146650009762
"Abcf1","OK",0,87.0414496018095,0.188916530937278,"Abcf1",0,"4","1",-2.41542117832898,-0.839688708954464
"Gnl1","OK",1.14112750827051e-102,21.4822411419855,0.0465522751747923,"Gnl1",3.15736670444729e-102,"4","1",-1.50672118901013,-0.950092485123287
"Trim39","OK",3.27835563745924e-24,10.083182825875,0.0217972486309494,"Trim39",6.44276560635987e-24,"4","1",-2.18541567562818,-0.917492797546993
"Zfp57","OK",8.61001196410527e-274,35.3347077587632,0.0765823216057588,"Zfp57",3.42322816102712e-273,"4","1",-3.4825562739253,-2.65768878715576
"Gabbr1","OK",0.00029460414811344,3.43653404555313,0.00731567552056261,"Gabbr1",0.000445540797625566,"4","1",-3.34427731274365,-0.749313047104488
"H2-M3","OK",1.26421850448068e-80,18.9793207275696,0.0411176192464129,"H2-M3",3.27943459355974e-80,"4","1",-2.7790045046687,-1.66342180030883
"Gm26917","OK",0,193.139704417912,0.419267468412337,"Gm26917",0,"4","1",-2.81660812138318,-1.17397349136413
"Runx2os1","OK",0.000524080005138305,3.27727023059955,0.00701760454922978,"Runx2os1",0.000786376607788313,"4","1",-4.06965892552136,-1.23628514068664
"Hsp90ab1","OK",0,147.646667958033,0.320507801790677,"Hsp90ab1",0,"4","1",-1.88676612614392,-1.43572442787231
"Gtpbp2","OK",0,47.1189854839088,0.102172137465416,"Gtpbp2",0,"4","1",-3.75746410130261,-1.14696328895629
"Polh","OK",4.84217695493896e-06,4.42410360691103,0.00949155085014216,"Polh",7.67604774265773e-06,"4","1",-1.64055459736585,-1.25102584617675
"Ppp2r5d","OK",3.61249577100641e-34,12.1311250826958,0.0262490332381052,"Ppp2r5d",7.61511524269242e-34,"4","1",-1.8132058882594,-1.27952282684387
"Pex6","OK",0,48.3350374028998,0.104861435539212,"Pex6",0,"4","1",-1.28224258660077,-1.06124298828186
"Cnpy3","OK",0,81.711093471564,0.177342463542596,"Cnpy3",0,"4","1",-1.82913964031934,-1.89262359397949
"Taf8","OK",3.57946401511996e-08,5.38713596007118,0.0116111794411234,"Taf8",5.90209050938159e-08,"4","1",-1.67889826534986,-1.03483383911193
"Bysl","OK",0,45.6011980654697,0.098926347000301,"Bysl",0,"4","1",-1.5616201662898,-1.54816429870666
"Lonp1","OK",0,107.938181983101,0.234269399199158,"Lonp1",0,"4","1",-3.88912122486829,-1.6659685875708
"Nrtn","OK",0.0012368593986464,3.02653781178683,0.00649728533603258,"Nrtn",0.0018318573908234,"4","1",-1.88029926060437,-2.07554929512085
"Dus3l","OK",1.68658220211413e-117,23.0140318022931,0.0498727034055773,"Dus3l",4.88812163476353e-117,"4","1",-2.02236073254346,-1.35122244613708
"Tnfsf9","OK",3.70397096302025e-07,4.95035188046997,0.00980770680204812,"Tnfsf9",5.99830343123645e-07,"4","1",-3.54301445721387,-2.67078321235717
"Gpr108","OK",0,60.2910766436323,0.130804595248447,"Gpr108",0,"4","1",-3.82712810276746,-1.87132804649414
"Trip10","OK",2.39688900695553e-14,7.53741529740425,0.016271596925454,"Trip10",4.28559279505012e-14,"4","1",-3.05400626896619,-0.886013677292476
"Gm20703","OK",5.43410343565774e-13,7.11903911233693,0.01537544968921,"Gm20703",9.56100206046429e-13,"4","1",-2.40684287785291,-2.13075130241455
"Wdr43","OK",2.59175099763242e-306,37.3924479948197,0.0811016525706325,"Wdr43",1.08447298024909e-305,"4","1",-2.9378179812312,-0.790860583954464
"Spast","OK",1.88921647739992e-158,26.7941699469712,0.0580868712995232,"Spast",6.05489731922169e-158,"4","1",-2.42729799984693,-0.8653880860144
"Ttc27","OK",3.89006229423685e-09,5.77315405962864,0.0124484970590718,"Ttc27",6.51660921991814e-09,"4","1",-2.45093100308179,-1.11223881500305
"Rmdn2","OK",6.12545526454158e-225,31.996364094159,0.0693893637864698,"Rmdn2",2.24600026366525e-224,"4","1",-2.41827671765088,-2.06004636543335
"Mcfd2","OK",0,133.149815047187,0.289046984731245,"Mcfd2",0,"4","1",-2.8304816985011,-2.06532352226318
"Tmem241","OK",8.13647587407208e-27,10.656427038486,0.0230440098177112,"Tmem241",1.63294328511338e-26,"4","1",-1.891682317245,-1.40907638328613
"Riok3","OK",0,70.747914883446,0.15354570370895,"Riok3",0,"4","1",-3.01646654843091,-1.45402090805114
"Npc1","OK",0,52.3886819506711,0.113638979981086,"Npc1",0,"4","1",-3.48672287701367,-0.650564124756466
"Impact","OK",3.65128353852581e-21,9.36928479367632,0.0202328862571137,"Impact",7.00320661670184e-21,"4","1",-3.19291465519666,-0.815222432785641
"Slc39a6","OK",5.13791759112523e-27,10.6991118869657,0.0230896488916032,"Slc39a6",1.03250244260737e-26,"4","1",-3.47471158741712,-1.08446948783935
"AW554918","OK",0.0013392796447628,3.00240458186863,0.00642731619400821,"AW554918",0.00198048465515349,"4","1",-3.42966811894177,-2.64024799125732
"Epb41l4aos","OK",7.70106602017065e-29,11.0816421940425,0.0239770766301232,"Epb41l4aos",1.57086574317192e-28,"4","1",-2.38752215145825,-1.10486643570007
"4933408B17Rik","OK",0.000688821481744247,3.1992946382312,0.00633881754950059,"4933408B17Rik",0.00102913529297651,"4","1",-3.73836152790784,-0.747523238831173
"Hspa9","OK",0,132.837927123022,0.28836875062833,"Hspa9",0,"4","1",-3.01288573979138,-1.50803797500671
"Gm28285","OK",6.18116704042652e-20,9.06586157076195,0.0195286839709228,"Gm28285",1.17234834212719e-19,"4","1",-3.64563243626355,-1.18817870872558
"Dnajc18","OK",3.8024816301955e-59,16.1747143650398,0.0350291341310046,"Dnajc18",9.0657267806886e-59,"4","1",-2.17826478718518,-2.09118335502685
"Cd14","OK",0,104.229018675574,0.22622915219985,"Cd14",0,"4","1",-3.77264325855969,-1.79166429298462
"Hars","OK",0,62.8650532594398,0.136418359687115,"Hars",0,"4","1",-2.80069439648389,-2.08399265068115
"Pcdhgc5","OK",0.00350739377293937,2.69614143203842,0.00574010284060585,"Pcdhgc5",0.00509758083873186,"4","1",-2.61327879666089,-1.80610673683227
"Yipf5","OK",0,112.628717732158,0.244486787908868,"Yipf5",0,"4","1",-3.04191797016858,-2.21066015022338
"Lars","OK",0,65.5217514832136,0.142174723021322,"Lars",0,"4","1",-3.34128444432019,-1.23401921051086
"Fem1c","OK",9.07672491938236e-109,22.1250257090341,0.0479411059919721,"Fem1c",2.56562730012352e-108,"4","1",-2.46855871914624,-0.812509944611202
"Cep120","OK",3.5347165253854e-17,8.34586532670884,0.018016804034563,"Cep120",6.52638406054711e-17,"4","1",-1.98138969181775,-2.21585147636474
"Prrc1","OK",0,73.9573349436949,0.160501268080165,"Prrc1",0,"4","1",-3.13064449070691,-1.77882592933715
"Tcof1","OK",2.90728256972058e-12,6.88412047506971,0.014836247799703,"Tcof1",5.07557147269322e-12,"4","1",-3.35023181675672,-1.11292784469665
"Nars","OK",0,118.025599587204,0.25620245444027,"Nars",0,"4","1",-2.99912731884717,-1.43778078811706
"Lman1","OK",0,192.544165716167,0.418009175415082,"Lman1",0,"4","1",-3.12304251431226,-1.75576703804077
"Tubb6","OK",0,85.6999711004643,0.186012564408116,"Tubb6",0,"4","1",-2.80289595364331,-1.82800977485717
"Cep76","OK",4.78893198193075e-05,3.90104425053913,0.00838138114137314,"Cep76",7.39949629516234e-05,"4","1",-3.66066186665296,-1.77157848136962
"Elac1","OK",1.38531881909667e-10,6.31109738959177,0.0135867277500984,"Elac1",2.36779032515541e-10,"4","1",-3.30295102833509,-1.45604460495056
"Dym","OK",2.51783626604578e-167,27.5453163322352,0.0597273515500083,"Dym",8.22793881523128e-167,"4","1",-2.62328403233289,-2.09618680732788
"Smad7","OK",3.92826528310048e-57,15.8865237797965,0.0343168413463715,"Smad7",9.28901372422047e-57,"4","1",-3.27517836331128,-2.11926763313354
"Epg5","OK",5.89513095264803e-17,8.28520822641886,0.017875181726415,"Epg5",1.08584074513073e-16,"4","1",-3.03975718258618,-1.09865896957458
"Timm21","OK",1.49126062683966e-289,36.3465177859885,0.0788393370002982,"Timm21",6.07566779714547e-289,"4","1",-2.47851817845105,-2.24436919944824
"Unc93b1","OK",0,40.0006228277084,0.086767610848681,"Unc93b1",0,"4","1",-1.80792539356946,-1.35482590454162
"Ssh3","OK",1.67844112551696e-05,4.14779810345891,0.00892629213899038,"Ssh3",2.62489828192452e-05,"4","1",-1.24272542237042,-1.08754318016113
"Syt12","OK",3.64103983637814e-57,15.8912837910766,0.0343979626197589,"Syt12",8.61248123075365e-57,"4","1",-2.39546411274671,-1.72350805061401
"Zdhhc24","OK",1.99489573572526e-09,5.88461603393802,0.0126761872724787,"Zdhhc24",3.3561470529774e-09,"4","1",-1.96745436428784,-1.05336087005676
"Dpp3","OK",0,85.8807299046737,0.186381845797068,"Dpp3",0,"4","1",-3.18486945866345,-1.84240262764038
"Rin1","OK",3.17221462065748e-24,10.0864151661373,0.0204989821494049,"Rin1",6.23577224276262e-24,"4","1",-3.79502694844007,-1.2357641960913
"Klc2","OK",1.25500847443084e-08,5.57257477855305,0.0120072158470187,"Klc2",2.08460648820637e-08,"4","1",-1.74060242413281,-1.70043103950561
"Mus81","OK",3.16149515331818e-31,11.5633017689175,0.0250203620993296,"Mus81",6.53759652284675e-31,"4","1",-1.46248405216931,-1.39993946807922
"Ap5b1","OK",3.36274779277631e-05,3.98579360379751,0.00855205500250714,"Ap5b1",5.22007744187127e-05,"4","1",-2.29636304615735,-1.45850556152404
"Ehbp1l1","OK",2.91125050331893e-125,23.7766755108381,0.0515261759445413,"Ehbp1l1",8.62845095983674e-125,"4","1",-1.7785264754176,-1.12745731132568
"Fam89b","OK",0.00261654223332132,2.79232451201669,0.00585405276987321,"Fam89b",0.00382350530623523,"4","1",-3.93303363560437,-1.78789918678344
"Scyl1","OK",0,65.2736601698024,0.141643362985778,"Scyl1",0,"4","1",-2.08845060108899,-1.6826693321997
"Dpf2","OK",4.286464091597e-201,30.2335958233355,0.0655551021853658,"Dpf2",1.50404143062837e-200,"4","1",-2.37932937382459,-1.46325223701538
"Syvn1","OK",0,80.2014087243065,0.174044315722294,"Syvn1",0,"4","1",-3.50817721127271,-2.08127706306518
"Vps51","OK",1.06374774108491e-26,10.6314625634862,0.022990973954776,"Vps51",2.13264511796993e-26,"4","1",-1.40176706551312,-1.56167118804992
"Ppp2r5b","OK",1.43234248672834e-46,14.2812375893483,0.0309076218152831,"Ppp2r5b",3.23141694996147e-46,"4","1",-1.96841709851026,-1.41729681747497
"Gpr137","OK",1.33977679481237e-211,31.0225164483578,0.0672749323718497,"Gpr137",4.79995319778112e-211,"4","1",-1.31654839752912,-1.24015109794677
"Slc3a2","OK",0,69.4217512626987,0.150628923555954,"Slc3a2",0,"4","1",-3.61419313191175,-1.25125901954712
"Ttc9c","OK",1.76426478827506e-68,17.4485871647908,0.0378043017026974,"Ttc9c",4.38291656140381e-68,"4","1",-2.10430114506482,-0.807377984696041
"B3gat3","OK",0,72.4769684177068,0.157289673676786,"B3gat3",0,"4","1",-1.92747085331677,-1.84482305305542
"Eef1g","OK",0,153.411171990953,0.33303961347461,"Eef1g",0,"4","1",-2.06143110035657,-1.82124727027954
"Fads3","OK",0,47.4531116647588,0.102589565351275,"Fads3",0,"4","1",-4.07442682026624,-1.36916821258606
"Tmem138","OK",1.28904787110465e-20,9.23519765886352,0.019964831461532,"Tmem138",2.46070518611394e-20,"4","1",-1.4413078331828,-1.57362668769897
"Tmem109","OK",0,62.5939186530435,0.135824700140617,"Tmem109",0,"4","1",-2.30280773876905,-1.54699080246032
"Prpf19","OK",0,66.9103884122047,0.145201725269512,"Prpf19",0,"4","1",-1.76483671902417,-1.15351884620727
"Psat1","OK",0,95.6636233566475,0.207626966083922,"Psat1",0,"4","1",-3.4942201876521,-1.69963329093994
"Sgms1","OK",2.31505956120863e-246,33.5011966574653,0.0726135736103013,"Sgms1",8.82868533011444e-246,"4","1",-3.21815603016614,-1.66405504005493
"March5","OK",0,138.080243497794,0.299751557843539,"March5",0,"4","1",-2.39405577419995,-2.20495240943969
"Aldh18a1","OK",8.95880985611153e-26,10.4309035966545,0.0225238292095591,"Aldh18a1",1.78187751071128e-25,"4","1",-3.73769729374646,-1.22026651161254
"Tm9sf3","OK",0,101.129854503247,0.219514323347057,"Tm9sf3",0,"4","1",-2.84288780926465,-1.64202945488037
"Frat1","OK",0.00170465219581648,2.92820020491648,0.0062479422612949,"Frat1",0.00250988619164946,"4","1",-2.28260152577161,-0.844606330567013
"Rrp12","OK",7.01261525689666e-08,5.26491752627378,0.0113279889735644,"Rrp12",1.15207787693178e-07,"4","1",-3.29138438938855,-0.947824647598873
"Zfyve27","OK",6.26139114170097e-57,15.8572660603689,0.0343262213704862,"Zfyve27",1.4794648645225e-56,"4","1",-1.83274715183972,-1.33549731033386
"Hps1","OK",9.32495508260872e-82,19.1158107866547,0.0414093385894478,"Hps1",2.42838692608452e-81,"4","1",-2.89365761517285,-1.4546055104071
"Entpd7","OK",3.33686059656441e-36,12.5089057616906,0.0270344717859663,"Entpd7",7.12027780548064e-36,"4","1",-3.45164935826062,-1.86053769844116
"Hif1an","OK",1.84937395639005e-19,8.94561784179649,0.0193318574850433,"Hif1an",3.49118604580075e-19,"4","1",-2.20577352284192,-1.10701387184204
"9130011E15Rik","OK",0.00636984750951992,2.49096421538517,0.00532040858803078,"9130011E15Rik",0.00917169454880415,"4","1",-3.2558500075221,-2.54595439689697
"Gbf1","OK",0,55.0655364098588,0.119465633332991,"Gbf1",0,"4","1",-3.01082031964063,-0.860741069489132
"Actr1a","OK",2.80141880491668e-216,31.3675796616787,0.0680240177477242,"Actr1a",1.01074029544945e-215,"4","1",-1.96849482296704,-1.44661991851867
